Cuenta;Demanda de clase;Razón no1;Razones que determinan cuantas clases matrículan (no.1);Razón no2;Razones que determinan cuantas clases matrículan (no.2);Razón no3;Razones que determinan cuantas clases matrículan (no.3);Hora 7-9am;Hora 9-11am;Hora 11-1pm;Hora 1-3pm;Hora 3-5pmu;Hora 5-7pm;Hora 7-9pm;Egreso diversificado;¿estudios universitarios?;Universidad matrículado;Univeresidad matrículado otro;Educación Superior;Trabajo;Definir horario;Estado civil:;Sexo:;Cuenta;Campus original;Campus original;campus actual;Marca;CódigoCarrera;NombreCarrera;FACULTAD;CARRERA AGRUPADORA;PeriodoDeIngreso;PeriodoDeIngreso;ClasesAprobadas;ClasesReprobadas;Reprobó;Rango reporbación;ClasesRetiradas;Dscto_Q1 2017;DsctoCole_Q1 2017;DsctoMat_Q1 2017;Período de Ingreso;Q1 2019;Curso mat_promedio;Curso mat_er Q
31841267;Muy alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;;No;No;No;No;Sí;Sí;Sí;2018;No;;;;Sí;Matutino (6:00am- 12:00m);Soltero;Masculino;31841267;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-12;LICENCIATURA EN DISEÑO GRÁFICO;FCAS;Diseño Gráfico;2018-M4;Q3 2018;1;0;0;no;1;No;No;No;2;3;#N/A;Subio
31741209;Muy alto;Razón1;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón2;Capacidad de pago;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;No;No;No;No;No;Sí;2017;No;;;;No;Mixto o turnos no definidos;Soltero;Masculino;31741209;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-7 ;INGENIERÍA EN ELECTRÓNICA;FIA;Electrónica;2017-M4;Q3 2017;16;0;0;no;1;No;No;No;4;4;#N/A;Igual
31851320;Regular;Razón1;Compromisos personales;Razón2;Capacidad de pago;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Sí;No;Sí;Sí;No;No;No;2006;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Masculino;31851320;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;T-5 ;TÉCNICO UNIVERSITARIO EN ADMINISTRACIÓN;FCAS - T;Administración;2018-M5;Q4 2018;0;3;2 a 3;si;0;No;No;No;3;2;Bajo;Bajo
31711594;Alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;Compromisos personales;No;No;Sí;Sí;No;No;No;2017;No;;;;Sí;Matutino (6:00am- 12:00m);Casado;Masculino;31711594;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;T-7 ;TÉCNICO UNIVERSITARIO EN DESARROLLO DE SISTEMAS DE INFORMACIÓN;FCAS - T;Desarrollo de Sistemas IT;2017-M1;Q1 2017;15;1;1;si;1;No;No;No;3;1;Bajo;Bajo
31821153;Alto;Razón1;Compromisos personales;Razón2;Capacidad de pago;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;No;No;No;No;Sí;Sí;2005;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Unión libre;Masculino;31821153;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M2;Q2 2018;8;2;2 a 3;si;1;No;No;No;3;3;#N/A;Igual
61721404;Regular;Razón1;No había disponibilidad de cupos;Razón2;La carga laboral que tiene ese periodo;Razón3;Capacidad de pago;Sí;No;No;No;No;No;No;2017;No;;;;Sí;Vespertino (12:00m-6:00pm);Unión libre;Masculino;61721404;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-15;LICENCIATURA EN CONTADURIA PUBLICA Y FINANZAS;FCAS;Contaduría Pública y Finanzas;2017-M2;Q2 2017;18;4;4 a 5;si;1;No;No;No;4;2;Bajo;Bajo
61811151;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Compromisos personales;Razón3;Capacidad de pago;No;No;No;Sí;No;No;No;2018;No;;;;Sí;Matutino (6:00am- 12:00m);Soltero;Femenino;61811151;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L10B;LICENCIATURA EN DERECHO (COMERCIAL INTERNACIONAL);FCAS;Derecho;2018-M1;Q1 2018;7;0;0;no;1;No;No;No;3;2;Bajo;Bajo
61811798;Alto;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;Disponibilidad de clases en horarios a su conveniencia;Sí;Sí;Sí;Sí;Sí;No;No;2015;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61811798;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L10B;LICENCIATURA EN DERECHO (COMERCIAL INTERNACIONAL);FCAS;Derecho;2018-M1;Q1 2018;18;0;0;no;0;No;No;No;4;2;Bajo;Bajo
61721296;Muy alto;Razón1;Capacidad de pago;Razón2;Compromisos personales;Razón3;La carga laboral que tiene ese periodo;No;No;No;No;No;Sí;Sí;2014;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61721296;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-15;LICENCIATURA EN CONTADURIA PUBLICA Y FINANZAS;FCAS;Contaduría Pública y Finanzas;2017-M2;Q2 2017;16;2;2 a 3;si;0;No;No;No;3;2;Bajo;Bajo
61811401;Muy alto;Razón1;Compromisos personales;Razón2;Capacidad de pago;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;Sí;No;No;No;No;No;2017;No;;;;Sí;Matutino (6:00am- 12:00m);Soltero;Femenino;61811401;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-18;LICENCIATURA EN RECURSOS HUMANOS;FCAS;Recursos Humanos;2018-M1;Q1 2018;5;1;1;si;1;No;No;No;3;2;Bajo;Bajo
31721103;Alto;Razón1;La carga laboral que tiene ese periodo;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;Compromisos personales;No;No;No;No;No;Sí;Sí;2017;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Soltero;Masculino;31721103;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;T-8 ;TÉCNICO EN DISEÑO GRÁFICO;FCAS - T;Diseño Gráfico;2017-M2;Q2 2017;4;3;2 a 3;si;0;No;No;No;3;2;Bajo;Bajo
61811450;Alto;Razón1;Capacidad de pago;Razón2;No había disponibilidad de cupos;Razón3;;No;No;No;No;No;No;Sí;2015;No;;;;Sí;Mixto o turnos no definidos;Soltero;Femenino;61811450;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-16;LICENCIATURA EN ADMINISTRACION DE EMPRESAS;FCAS;Administración de Empresas;2018-M1;Q1 2018;12;0;0;no;0;No;No;No;3;1;Bajo;Bajo
31821492;Regular;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;;No;No;No;No;No;Sí;Sí;2011;Sí;Universidad Tecnológica de Honduras UTH;;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Soltero;Masculino;31821492;3;CEUTEC - TGU;CEUTEC - SPS;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M2;Q2 2018;0;0;0;no;1;No;No;No;4;4;#N/A;Igual
61811973;Regular;Razón1;Compromisos personales;Razón2;Capacidad de pago;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;Sí;Sí;No;No;No;No;2018;No;;;;Sí;Matutino (6:00am- 12:00m);Soltero;Masculino;61811973;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M1;Q1 2018;9;1;1;si;1;No;No;No;3;2;Bajo;Bajo
31851210;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Capacidad de pago;Razón3;Compromisos personales;No;No;No;No;Sí;Sí;No;2018;Sí;Universidad Católica de Honduras UNICAH;;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Soltero;Femenino;31851210;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L14B;PSICOLOGÍA (ÉNFASIS: ÁREA EDUCATIVA);FCAS;Psicología;2018-M5;Q4 2018;9;2;2 a 3;si;0;No;No;No;3;2;Bajo;Bajo
61741481;Regular;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;No había disponibilidad de cupos;Razón3;Capacidad de pago;No;Sí;No;No;No;No;No;2017;No;;;;No;Vespertino (12:00m-6:00pm);Soltero;Femenino;61741481;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-6A;LICENCIATURA EN MERCADOTECNIA (ORIENT. PROMOCION Y PUBLICIDAD);FCAS;Mercadotecnia;2017-M4;Q3 2017;9;5;4 a 5;si;1;No;No;No;3;2;Bajo;Bajo
61811700;Regular;Razón1;La carga laboral que tiene ese periodo;Razón2;Capacidad de pago;Razón3;Compromisos personales;No;No;No;No;No;No;Sí;2017;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61811700;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-15;LICENCIATURA EN CONTADURIA PUBLICA Y FINANZAS;FCAS;Contaduría Pública y Finanzas;2018-M1;Q1 2018;8;0;0;no;0;No;No;No;3;2;Bajo;Bajo
31711853;Bajo;Razón1;Compromisos personales;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;;No;No;No;No;Sí;No;No;2014;No;;;;Sí;Vespertino (12:00m-6:00pm);Soltero;Masculino;31711853;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;T-3 ;TÉCNICO UNIVERSITARIO EN MERCADOTECNIA Y VENTAS;FCAS - T;Mercadotecnia;2017-M1;Q1 2017;7;4;4 a 5;si;1;No;No;No;3;2;Bajo;Bajo
61811128;Regular;Razón1;Capacidad de pago;Razón2;Compromisos personales;Razón3;No había disponibilidad de cupos;No;Sí;Sí;No;No;No;No;2018;No;;;;Sí;Vespertino (12:00m-6:00pm);Soltero;Femenino;61811128;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2018-M1;Q1 2018;9;1;1;si;1;No;No;No;4;2;Bajo;Bajo
41821016;Regular;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;Compromisos personales;No;No;No;No;No;Sí;No;2008;No;;;;Sí;Matutino (6:00am- 12:00m);Unión libre;Masculino;41821016;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;L10B;LICENCIATURA EN DERECHO (COMERCIAL INTERNACIONAL);FCAS;Derecho;2018-M2;Q2 2018;6;0;0;no;1;No;No;No;3;2;Bajo;Bajo
618111103;Alto;Razón1;Capacidad de pago;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;Disponibilidad de clases en horarios a su conveniencia;Sí;No;No;No;No;No;No;2018;No;;;;No;Vespertino (12:00m-6:00pm);Soltero;Femenino;618111103;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14C;PSICOLOGÍA (ÉNFASIS: ÁREA INDUSTRIAL);FCAS;Psicología;2018-M1;Q1 2018;3;7;6 a 7;si;1;No;No;No;4;2;Bajo;Bajo
61811334;Regular;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Capacidad de pago;Razón3;No había disponibilidad de cupos;No;Sí;No;No;No;No;No;1;No;;;;No;Vespertino (12:00m-6:00pm);Soltero;Femenino;61811334;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-16;LICENCIATURA EN ADMINISTRACION DE EMPRESAS;FCAS;Administración de Empresas;2018-M1;Q1 2018;10;3;2 a 3;si;1;No;No;No;4;2;Bajo;Bajo
61741320;Alto;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Sí;Sí;Sí;No;Sí;Sí;No;2017;No;;;;Sí;Mixto o turnos no definidos;Soltero;Masculino;61741320;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2017-M4;Q3 2017;16;6;6 a 7;si;1;No;No;No;4;2;Bajo;Bajo
31821598;Muy alto;Razón1;No había disponibilidad de cupos;Razón2;;Razón3;;Sí;No;No;No;No;No;No;2016;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;No;Matutino (6:00am- 12:00m);Soltero;Femenino;31821598;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L10A;LICENCIATURA EN DERECHO (EMPRESARIAL);FCAS;Derecho;2018-M2;Q2 2018;4;2;2 a 3;si;0;No;No;No;3;3;#N/A;Igual
61811657;Muy alto;Razón1;Capacidad de pago;Razón2;No había disponibilidad de cupos;Razón3;;Sí;No;No;No;No;No;No;2018;Sí;Centro Universitario Tecnológico CEUTEC;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61811657;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2018-M1;Q1 2018;12;0;0;no;0;No;No;No;3;2;Bajo;Bajo
31851450;Regular;Razón1;Compromisos personales;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;;No;No;No;No;No;Sí;Sí;2018;Sí;Universidad José Cecilio del Valle UJCV;;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Soltero;Masculino;31851450;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-9 ;INGENIERIA EN GESTIÓN LOGÍSTICA;FIA;Gestión Logística;2018-M5;Q4 2018;0;0;0;no;0;No;No;No;2;2;#N/A;Igual
618111205;Regular;Razón1;Capacidad de pago;Razón2;;Razón3;;No;No;No;No;No;Sí;Sí;2018;Sí;Otro;UJN;Ya tiene otro título de educación superior;Sí;Mixto o turnos no definidos;Soltero;Femenino;618111205;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;T-8 ;TECNICO EN DISEÑO GRAFICO;FCAS - T;Diseño Gráfico;2018-M1;Q1 2018;3;0;0;no;1;No;No;No;2;1;Bajo;Bajo
41811212;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Capacidad de pago;Razón3;La carga laboral que tiene ese periodo;No;No;No;No;No;Sí;Sí;2018;No;;;;Sí;Matutino (6:00am- 12:00m);Soltero;Masculino;41811212;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M1;Q1 2018;10;5;4 a 5;si;1;No;No;No;4;3;Bajo;Bajo
61821031;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Compromisos personales;Razón3;Capacidad de pago;Sí;Sí;Sí;Sí;No;No;No;1995;No;;;;Sí;Diurno (6:00am- 6:00pm);Casado;Femenino;61821031;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2018-M2;Q2 2018;7;0;0;no;0;No;No;No;3;1;Bajo;Bajo
61841156;Regular;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;La carga laboral que tiene ese periodo;Razón3;;No;Sí;No;No;No;No;No;2017;No;;;;Sí;Mixto o turnos no definidos;Soltero;Masculino;61841156;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-12;DISEÑO GRAFICO;FCAS;Diseño Gráfico;2018-M4;Q3 2018;3;1;1;si;0;No;No;No;3;1;Bajo;Bajo
41721033;Regular;Razón1;La carga laboral que tiene ese periodo;Razón2;Compromisos personales;Razón3;No había disponibilidad de cupos;No;No;No;No;No;Sí;No;2017;No;;;;No;Vespertino (12:00m-6:00pm);Soltero;Femenino;41721033;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;L14B;PSICOLOGIA (ÉNFASIS: ÁREA EDUCATIVA);FCAS;Psicología;2017-M2;Q2 2017;14;3;2 a 3;si;1;No;No;No;3;2;Bajo;Bajo
31841053;Muy alto;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;No;No;No;No;No;No;Sí;2018;No;;;;Sí;Matutino (6:00am- 12:00m);Soltero;Masculino;31841053;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;T-5 ;TÉCNICO UNIVERSITARIO EN ADMINISTRACIÓN;FCAS - T;Administración;2018-M4;Q3 2018;0;1;1;si;1;No;No;No;3;2;Bajo;Bajo
31851034;Muy alto;Razón1;Capacidad de pago;Razón2;No había disponibilidad de cupos;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Sí;No;No;No;No;No;No;1999;Sí;Universidad Católica de Honduras UNICAH;;Ya tiene otro título de educación superior;Sí;Matutino (6:00am- 12:00m);Unión libre;Masculino;31851034;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L10A;LICENCIATURA EN DERECHO (EMPRESARIAL);FCAS;Derecho;2018-M5;Q4 2018;12;0;0;no;0;No;No;No;2;1;Bajo;Bajo
31821337;Muy alto;Razón1;Capacidad de pago;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;Compromisos personales;No;No;No;No;No;No;Sí;2016;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Masculino;31821337;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M2;Q2 2018;3;1;1;si;0;No;No;No;2;2;#N/A;Igual
61811044;Muy alto;Razón1;La carga laboral que tiene ese periodo;Razón2;Capacidad de pago;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;No;No;No;No;Sí;No;2017;No;;;;Sí;Nocturno (6:00pm-6:00am);Soltero;Femenino;61811044;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2018-M1;Q1 2018;9;1;1;si;0;No;No;No;4;1;Bajo;Bajo
61751435;Regular;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;Compromisos personales;No;No;No;No;No;Sí;Sí;2017;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61751435;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14B;PSICOLOGIA (ÉNFASIS: ÁREA EDUCATIVA);FCAS;Psicología;2017-M5;Q4 2017;14;2;2 a 3;si;0;No;No;No;3;2;Bajo;Bajo
61811378;Alto;Razón1;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón2;;Razón3;;No;No;Sí;No;No;No;No;2018;No;;;;Sí;Matutino (6:00am- 12:00m);Soltero;Femenino;61811378;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2018-M1;Q1 2018;6;1;1;si;0;No;No;No;3;2;Bajo;Bajo
61811705;Regular;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Capacidad de pago;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;No;No;No;No;No;Sí;No;2018;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61811705;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2018-M1;Q1 2018;11;2;2 a 3;si;0;No;No;No;3;2;Bajo;Bajo
617111050;Regular;Razón1;No había disponibilidad de cupos;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;;Sí;Sí;No;No;No;No;No;2016;No;;;;Sí;Vespertino (12:00m-6:00pm);Soltero;Masculino;617111050;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-12;DISEÑO GRAFICO;FCAS;Diseño Gráfico;2017-M1;Q1 2017;29;0;0;no;0;Si;NO;SI;4;1;Bajo;Bajo
41811096;Muy alto;Razón1;Capacidad de pago;Razón2;Compromisos personales;Razón3;;No;No;No;No;No;No;Sí;2017;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;41811096;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;L-12;DISEÑO GRÁFICO;FCAS;Diseño Gráfico;2018-M1;Q1 2018;2;1;1;si;0;No;No;No;3;2;Bajo;Bajo
61841046;Alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;La carga laboral que tiene ese periodo;No;No;No;No;No;No;Sí;2009;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Casado;Femenino;61841046;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14C;PSICOLOGÍA (ÉNFASIS: ÁREA INDUSTRIAL);FCAS;Psicología;2018-M4;Q3 2018;14;0;0;no;0;No;No;No;2;1;Bajo;Bajo
317111146;Alto;Razón1;Capacidad de pago;Razón2;No había disponibilidad de cupos;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;No;No;No;No;Sí;No;2017;No;;;;No;Mixto o turnos no definidos;Soltero;Femenino;317111146;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-9 ;INGENIERIA EN GESTIÓN LOGÍSTICA;FIA;Gestión Logística;2017-M1;Q1 2017;11;10;10 a 11;si;0;No;No;No;3;3;#N/A;Igual
61711513;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Compromisos personales;Razón3;Capacidad de pago;No;No;No;Sí;Sí;Sí;No;2016;No;;;;No;Vespertino (12:00m-6:00pm);Unión libre;Femenino;61711513;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2017-M1;Q1 2017;20;6;6 a 7;si;1;No;No;No;4;2;Bajo;Bajo
61721573;Muy bajo;Razón1;Capacidad de pago;Razón2;No había disponibilidad de cupos;Razón3;Compromisos personales;No;No;No;No;No;No;Sí;15897;No;;;;No;Mixto o turnos no definidos;Soltero;Masculino;61721573;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-16;LICENCIATURA EN ADMINISTRACION DE EMPRESAS;FCAS;Administración de Empresas;2017-M2;Q2 2017;33;3;2 a 3;si;1;No;No;No;4;2;Bajo;Bajo
31721083;Regular;Razón1;Compromisos personales;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;;Sí;No;No;No;No;Sí;Sí;2017;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Casado;Masculino;31721083;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2017-M2;Q2 2017;14;10;10 a 11;si;1;No;No;No;4;3;Bajo;Bajo
31821532;Regular;Razón1;Capacidad de pago;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;;No;Sí;Sí;No;No;No;No;2018;No;;;;No;Mixto o turnos no definidos;Soltero;Femenino;31821532;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-18;LICENCIATURA EN RECURSOS HUMANOS;FCAS;Recursos Humanos;2018-M2;Q2 2018;2;3;2 a 3;si;1;No;No;No;3;2;Bajo;Bajo
31811518;Muy alto;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;No;Sí;Sí;No;No;No;No;2015;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Femenino;31811518;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-12;LICENCIATURA EN DISEÑO GRÁFICO;FCAS;Diseño Gráfico;2018-M1;Q1 2018;0;5;4 a 5;si;0;No;No;No;4;3;Bajo;Bajo
31811011;Regular;Razón1;La carga laboral que tiene ese periodo;Razón2;No había disponibilidad de cupos;Razón3;Disponibilidad de clases en horarios a su conveniencia;Sí;No;No;No;No;No;No;2012;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Vespertino (12:00m-6:00pm);Soltero;Masculino;31811011;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-7 ;INGENIERÍA EN ELECTRÓNICA;FIA;Electrónica;2018-M1;Q1 2018;17;0;0;no;0;No;No;No;2;2;#N/A;Igual
31711213;Regular;Razón1;La carga laboral que tiene ese periodo;Razón2;Capacidad de pago;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;No;No;No;No;No;Sí;1995;No;;;;Sí;Diurno (6:00am- 6:00pm);Casado;Masculino;31711213;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-9 ;INGENIERIA EN GESTIÓN LOGÍSTICA;FIA;Gestión Logística;2017-M1;Q1 2017;18;0;0;no;1;No;No;No;2;1;Bajo;Bajo
61851339;Alto;Razón1;La carga laboral que tiene ese periodo;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Sí;No;Sí;No;No;No;No;2017;No;;;;Sí;Matutino (6:00am- 12:00m);Soltero;Femenino;61851339;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-15;LICENCIATURA EN CONTADURIA PUBLICA Y FINANZAS;FCAS;Contaduría Pública y Finanzas;2018-M5;Q4 2018;2;0;0;no;1;No;No;No;3;1;Bajo;Bajo
61841142;Regular;Razón1;La carga laboral que tiene ese periodo;Razón2;;Razón3;;Sí;No;No;No;No;No;No;2018;No;;;;Sí;Mixto o turnos no definidos;Soltero;Femenino;61841142;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-16;LICENCIATURA EN ADMINISTRACION DE EMPRESAS;FCAS;Administración de Empresas;2018-M4;Q3 2018;0;0;0;no;0;No;No;No;3;2;Bajo;Bajo
41811211;Muy alto;Razón1;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón2;Compromisos personales;Razón3;;No;No;No;No;No;Sí;No;2018;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Masculino;41811211;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M1;Q1 2018;8;3;2 a 3;si;1;No;No;No;4;3;Igual;Bajo
31821361;Regular;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;Compromisos personales;No;No;No;No;No;No;Sí;2015;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Masculino;31821361;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M2;Q2 2018;2;0;0;no;0;No;No;No;1;1;#N/A;Igual
