anio_matricula;modulo_matricula;no identificacion;Sexo;Sede;nivel;vertical;clases_matriculadas;anio_ingreso;modulo_ingreso;primera_matricula;ultima_matricula;tipo_ingreso_1
2019;2;1474;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;1475;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;1476;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;1477;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;1478;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;1479;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;1480;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;1481;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;4;2017m4;2019m1;REINGRESO
2019;2;1482;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1483;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1484;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;1485;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;1486;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;1487;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;1;2017m1;2017m1;PRIMER INGRESO
2019;2;1488;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2018m5;REINGRESO
2019;2;1489;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;1;2017m1;2017m1;PRIMER INGRESO
2019;2;1490;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;1;2017m1;2017m1;PRIMER INGRESO
2019;2;1491;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1492;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;1;2017m1;2018m5;REINGRESO
2019;2;1493;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1494;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1495;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1496;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;2;2017m2;2019m1;REINGRESO
2019;2;1497;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1498;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1499;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;2;2017m2;2019m1;REINGRESO
2019;2;1500;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1501;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1502;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1503;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1504;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1505;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1506;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1507;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;1508;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1509;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2016;5;2016m5;2019m1;REINGRESO
2019;2;1510;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2010;4;2010m4;2018m1;REINGRESO
2019;2;1511;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2009;2;2009m2;2019m1;REINGRESO
2019;2;1512;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2012;1;2012m1;2019m1;REINGRESO
2019;2;1513;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2014;4;2014m4;2019m1;REINGRESO
2019;2;1514;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2014;2;2014m2;2019m1;REINGRESO
2019;2;1515;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2013;4;2013m4;2019m1;REINGRESO
2019;2;1516;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2013;1;2013m1;2015m1;PRIMER INGRESO
2019;2;1517;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2015;2;2015m2;2019m1;REINGRESO
2019;2;1518;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;1;2016m1;2019m1;REINGRESO
2019;2;1519;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2018m4;REINGRESO
2019;2;1520;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;1;2016m1;2019m1;REINGRESO
2019;2;1521;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2018m5;REINGRESO
2019;2;1522;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;2;2016m2;2019m1;REINGRESO
2019;2;1523;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2012;1;2012m1;2019m1;REINGRESO
2019;2;1524;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2010;1;2010m1;2013m4;PRIMER INGRESO
2019;2;1525;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2002;1;2002m1;2019m1;REINGRESO
2019;2;1526;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1527;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1528;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1529;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1530;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1531;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1532;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1533;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1534;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1535;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1536;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1537;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1538;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1539;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1540;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1541;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1542;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1543;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1544;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1545;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1546;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1547;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1548;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1549;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1550;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1551;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1552;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1553;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1554;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1555;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1556;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1557;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1558;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1559;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1560;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1561;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1562;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1563;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1564;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1565;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1566;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1567;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1568;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1569;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1570;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1571;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1572;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1573;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1574;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1575;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1576;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;1577;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1578;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1579;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1580;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1581;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1582;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1583;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1584;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1585;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1586;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1587;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1588;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1589;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1590;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1591;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1592;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1593;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1594;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1595;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1596;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1597;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1598;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1599;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1600;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1601;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1602;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1603;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;1;2016m1;2018m5;REINGRESO
2019;2;1604;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2018m5;REINGRESO
2019;2;1605;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;1;2016m1;2019m1;REINGRESO
2019;2;1606;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;1;2016m1;2019m1;REINGRESO
2019;2;1607;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2018m5;REINGRESO
2019;2;1608;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2018m4;REINGRESO
2019;2;1609;MASCULINO;Tegucigalpa;Master Regular;Business Administration;3;2015;5;2015m5;2019m1;REINGRESO
2019;2;1610;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2015;5;2015m5;2017m1;PRIMER INGRESO
2019;2;1611;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;2;2016m2;2017m4;REINGRESO
2019;2;1612;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2016;2;2016m2;2019m1;REINGRESO
2019;2;1613;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;2;2016m2;2019m1;REINGRESO
2019;2;1614;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2015;2;2015m2;2018m4;REINGRESO
2019;2;1615;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2015;1;2015m1;2019m1;REINGRESO
2019;2;1616;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2015;4;2015m4;2017m5;PRIMER INGRESO
2019;2;1617;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2004;4;2017m2;2019m1;REINGRESO
2019;2;1618;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2007;4;2007m4;2019m1;REINGRESO
2019;2;1619;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1620;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2007;1;2007m1;2009m1;PRIMER INGRESO
2019;2;1621;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2007;2;2007m2;2019m1;REINGRESO
2019;2;1622;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1623;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2010;1;2010m1;2019m1;REINGRESO
2019;2;1624;MASCULINO;Tegucigalpa;Master Regular;Business Administration;3;2010;5;2010m5;2019m1;REINGRESO
2019;2;1625;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2009;2;2009m2;2018m5;REINGRESO
2019;2;1626;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2008;4;2008m4;2019m1;REINGRESO
2019;2;1627;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2012;1;2012m1;2018m4;REINGRESO
2019;2;1628;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2012;2;2012m2;2019m1;REINGRESO
2019;2;1629;MASCULINO;Tegucigalpa;Master Regular;Business Administration;3;2012;2;2012m2;2015m5;PRIMER INGRESO
2019;2;1630;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2012;5;2012m5;2018m4;REINGRESO
2019;2;1631;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2012;4;2012m4;2014m2;PRIMER INGRESO
2019;2;1632;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2012;5;2012m5;2016m5;PRIMER INGRESO
2019;2;1633;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2011;2;2011m2;2019m1;REINGRESO
2019;2;1634;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2013;1;2013m1;2015m4;PRIMER INGRESO
2019;2;1635;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2013;2;2013m2;2019m1;REINGRESO
2019;2;1636;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2013;4;2013m4;2019m1;REINGRESO
2019;2;1637;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2013;5;2013m5;2019m1;REINGRESO
2019;2;1638;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2013;5;2013m5;2018m4;REINGRESO
2019;2;1639;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2013;5;2013m5;2017m5;REINGRESO
2019;2;1640;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2014;2;2014m2;2018m4;REINGRESO
2019;2;1641;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2014;1;2014m1;2018m1;REINGRESO
2019;2;1642;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2014;4;2014m4;2019m1;REINGRESO
2019;2;1643;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2014;5;2014m5;2019m1;REINGRESO
2019;2;1644;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2014;5;2014m5;2019m1;REINGRESO
2019;2;1645;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2014;5;2014m5;2019m1;REINGRESO
2019;2;1646;NO DISPONIBLE;Tegucigalpa;Master Regular;Business Administration;2;2014;5;2014m5;2017m1;PRIMER INGRESO
2019;2;1647;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2014;5;2014m5;2015m1;PRIMER INGRESO
2019;2;1648;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2016;5;2016m5;2019m1;REINGRESO
2019;2;1649;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;5;2016m5;2019m1;REINGRESO
2019;2;1650;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;5;2018m1;2019m1;REINGRESO
2019;2;1651;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;5;2016m5;2019m1;REINGRESO
2019;2;1652;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2016;5;2016m5;2019m1;REINGRESO
2019;2;1653;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2016;4;2016m4;2019m1;REINGRESO
2019;2;1654;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2016;4;2016m4;2019m1;REINGRESO
2019;2;1655;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;4;2016m4;2019m1;REINGRESO
2019;2;1656;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2018m4;REINGRESO
2019;2;1657;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;1;2017m1;2019m1;REINGRESO
2019;2;1658;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;1;2017m1;2018m5;REINGRESO
2019;2;1659;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2017;1;2018m1;2019m1;REINGRESO
2019;2;1660;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2017;1;2017m1;2017m1;PRIMER INGRESO
2019;2;1661;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2018m4;REINGRESO
2019;2;1662;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1663;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1664;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
